0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6215,0,0,0
0,6215,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,4796,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,6553,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
6553,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-2837,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-4864,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-3581,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-4729,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-2837,0,0,0
0,-3513,0,0,0
0,-3513,0,0,0
0,-3581,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-2837,0,0,0
0,-4526,0,0,0
0,-5405,0,0,0
0,-5405,0,0,0
0,-5202,0,0,0
0,-3513,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-4053,0,0,0
0,-4594,0,0,0
0,-4662,0,0,0
0,-4662,0,0,0
0,-4256,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-6553,0,0,0
0,-5472,0,0,0
0,-4662,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,5540,0,0,0
0,6215,0,0,0
0,6215,0,0,0
0,6283,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,3175,0,0,0
0,3310,0,0,0
0,3310,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
